PersonId,MetricDate,Agent adoption,Code completions accepted,Code completions suggested,User-initiated chat requests
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-06-22,false,0,0,0
a2c7f30a-a765-3820-af7f-dbf67c4ba83a,2026-06-22,false,0,0,0
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-06-22,false,0,0,0
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-06-22,false,0,0,0
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-22,false,3,7,1
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-06-22,false,0,0,0
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-06-22,false,1,5,1
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-06-22,false,0,0,0
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-22,true,11,19,6
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-06-22,true,2,2,1
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-06-22,true,2,4,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-06-22,true,11,24,6
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-22,false,0,0,0
acadf00f-5359-3905-a13e-213d751bffb2,2026-06-22,true,2,5,1
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-06-22,false,7,12,1
add8be42-d704-33cc-9b46-3f4495b0567b,2026-06-22,false,0,0,0
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-06-22,true,1,4,2
af15418c-707a-3e54-a465-034a3b570a96,2026-06-22,false,0,0,0
af753398-35e3-3c49-a7bb-31e2830197f3,2026-06-22,false,0,0,0
b08b0516-052f-31ca-baee-415f1e9f6c1d,2026-06-22,false,0,0,0
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-06-22,false,0,0,0
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-06-22,false,0,0,0
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-22,false,0,0,0
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-22,false,2,7,3
b516e127-e0a8-3444-a387-7ee0a83c2029,2026-06-22,false,0,0,0
b5344373-538f-3f37-8982-c97e3158144a,2026-06-22,false,0,0,0
b5709237-397b-3941-956e-9aae6c3073df,2026-06-22,false,0,0,0
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-22,false,4,9,3
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-22,false,6,10,0
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-06-22,false,2,4,3
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-06-22,false,2,5,0
b936b500-8069-3329-8f53-ba6b7cae7523,2026-06-22,false,16,31,5
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-06-22,true,25,37,11
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-06-22,false,0,0,0
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-06-22,false,5,7,2
be6232fb-011f-3991-882f-8e238234a9d1,2026-06-22,false,0,0,0
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-06-22,false,0,0,0
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-22,false,0,0,0
bf3ce861-259b-3e12-9e88-15fd2d3036fe,2026-06-22,false,0,0,0
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-06-22,false,0,0,0
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-06-22,false,0,0,0
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-22,true,1,8,5
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-06-22,false,4,7,1
c10aa2a4-9710-3c19-a603-5595b7214357,2026-06-22,false,0,0,0
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-06-22,false,5,6,0
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-06-22,false,0,0,0
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-06-22,false,0,0,0
c41f2431-16c5-3799-9be8-561415389d5f,2026-06-22,false,0,0,0
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-06-22,false,0,0,0
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-06-22,false,0,0,0
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-06-22,false,0,0,0
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-06-22,false,0,0,0
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-06-22,false,5,10,2
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-06-22,true,2,5,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-22,true,9,20,2
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-06-22,false,0,0,0
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-06-22,true,8,14,8
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-06-22,true,1,2,2
cce1c127-2ff8-3ea0-a9b8-2df2cd888b5b,2026-06-22,false,0,0,0
cda9743a-3fd9-34bb-a798-0b998f43bd49,2026-06-22,false,0,0,0
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-06-22,true,6,13,2
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-22,true,4,7,2
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-06-22,false,0,0,0
cf27b977-c8ad-3737-8228-b9db85767415,2026-06-22,false,0,0,0
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-22,false,0,0,0
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-06-22,false,0,0,0
d16b7d90-92be-3869-95a7-7d511669811b,2026-06-22,false,0,0,0
d2f0b459-263b-3ba2-acc2-9a0dacc1fe68,2026-06-22,false,0,0,0
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-06-22,false,0,0,0
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-06-22,true,2,6,4
d440f614-e622-3174-b725-b38725483cde,2026-06-22,false,0,0,0
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-22,false,0,0,0
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-06-22,true,3,4,3
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-06-22,false,0,0,0
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-06-22,true,5,10,6
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-06-22,false,8,23,5
d86225ec-57c8-3039-9b73-5067e9668517,2026-06-22,false,41,75,12
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-06-22,false,0,0,0
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-06-22,true,9,13,5
da8b7ad5-701e-38e4-af53-bcb52836386c,2026-06-22,false,0,0,0
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-06-22,true,6,19,8
deb966b3-92f7-329d-905e-7f1df6d16ae7,2026-06-22,false,8,17,1
decf1837-dbcc-3652-aa2f-b802997893f9,2026-06-22,false,0,0,0
dee4128a-2091-303c-8411-15401a64ec03,2026-06-22,false,0,0,0
df67f363-d186-3899-9341-ca1c650419d1,2026-06-22,false,0,0,0
dfc70541-9d37-355c-af06-9bf106459cdb,2026-06-22,false,0,0,0
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-06-22,false,0,0,0
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-06-22,true,8,18,9
e1cc6b6d-fb31-33a3-a2d8-fe2e497b8323,2026-06-22,true,3,10,6
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-06-22,true,6,8,1
e2762d35-02bf-3212-869f-c8b0e7be182b,2026-06-22,true,5,11,4
e402d019-6155-3bff-9228-4911ea446777,2026-06-22,false,3,5,0
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-06-22,false,0,0,0
e6647a27-162c-349c-88fa-73edee1ad252,2026-06-22,false,0,0,0
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-22,true,11,22,8
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-06-22,false,14,28,10
e71fe34e-9aa5-3ade-8054-a639af523373,2026-06-22,false,3,6,1
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-06-22,false,9,18,3
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-06-22,false,0,0,0
e91fcfab-7cdf-31df-8933-e788688d8288,2026-06-22,false,9,13,2
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-22,false,0,0,0
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-06-22,true,17,26,16
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-22,false,9,12,5
ed0a8ed8-2282-3fec-82db-fafd297cdb61,2026-06-22,false,0,0,0
ee050ecd-57ea-3832-a38e-ae414aa09dc3,2026-06-22,false,0,0,0
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-22,true,19,36,14
eed2ebc1-be51-3590-b59c-000c6526614f,2026-06-22,false,0,0,0
eedf529f-5a2b-3af3-8849-028191ece984,2026-06-22,false,0,0,0
f00a9c9a-8699-3a72-b460-2a58b5a4f2f8,2026-06-22,true,13,22,8
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-06-22,false,0,0,0
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-06-22,false,0,0,0
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-06-22,false,4,6,0
f166b497-832f-3b26-8149-b36820a1aebe,2026-06-22,false,0,0,0
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-22,false,0,0,0
f2469968-f4ce-3c30-aece-76c96bba977f,2026-06-22,false,0,0,0
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-06-22,true,4,8,2
f37b1d54-4726-3503-b093-7096160494d8,2026-06-22,false,3,6,4
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-06-22,true,11,20,6
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-22,false,2,5,0
f5a2ffe8-63a0-3fe0-82d0-e2780d9d29dc,2026-06-22,false,0,0,0
f5b7af0b-6fd8-3576-b8bd-8c423699ee6f,2026-06-22,false,0,0,0
f5c21c69-5b03-320a-ae2e-2554aefff943,2026-06-22,false,0,0,0
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-06-22,false,11,17,2
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-06-22,false,0,0,0
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-06-22,false,0,0,0
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-06-22,false,0,0,0
fc6b0572-45d8-3b03-83c0-32448621bbb3,2026-06-22,false,0,0,0
fef4cad3-0478-304d-86ff-dd08b20ed8de,2026-06-22,false,0,0,0
02995d49-90df-31cf-97ba-5c229a76711f,2026-06-23,false,0,0,0
03258615-f0ae-3265-b5eb-490bdff3232f,2026-06-23,false,0,0,0
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-06-23,false,3,6,0
04f49ac6-5f35-3df9-b623-c026f24561e1,2026-06-23,true,5,5,2
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-06-23,true,22,36,9
06e33f1d-dda0-31b8-915e-bde6cf9b4012,2026-06-23,false,0,0,0
071015e8-3dae-3fe5-84fb-880f24672395,2026-06-23,false,10,18,0
0769202c-7965-32a1-8d36-1cd52b64377d,2026-06-23,false,3,7,4
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-06-23,true,14,27,8
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-23,true,20,36,12
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-23,false,0,0,0
0d27bc97-59cd-32d0-9146-960993fea8f2,2026-06-23,false,0,0,0
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-23,true,13,25,7
0f7a9277-d005-30c0-8821-910389205cba,2026-06-23,false,0,0,0
103be95c-0738-36fc-9aca-d07b1504909a,2026-06-23,false,0,0,0
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-06-23,false,15,23,4
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-06-23,true,22,40,8
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-06-23,true,11,21,6
1176a69b-fd42-3989-9822-360026e942a4,2026-06-23,false,0,0,0
12b66c85-8f8c-33d0-82bb-725890efa8da,2026-06-23,false,8,22,2
15d19e1d-74b8-3948-867f-63a4a1188539,2026-06-23,false,0,0,0
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-06-23,true,8,12,7
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-06-23,false,0,0,0
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-06-23,false,5,10,2
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-06-23,false,0,0,0
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-06-23,false,7,9,1
19fa59d6-c1b5-3e11-ba74-ad111de5584f,2026-06-23,false,0,0,0
1b3fb613-cf66-3fd2-9f95-ff50109c0acd,2026-06-23,true,2,7,2
1bdab13f-7bc5-3e3d-81c9-f9179619fd90,2026-06-23,false,0,0,0
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-06-23,true,14,22,5
1e77b604-3a35-382d-aef0-2546310e4c08,2026-06-23,false,0,0,0
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-06-23,false,0,0,0
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-06-23,false,0,0,0
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-23,false,6,10,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-23,false,7,10,4
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-06-23,false,17,40,9
226055f6-f55e-381a-9363-c4f462e58856,2026-06-23,false,1,2,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-06-23,false,4,7,2
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-06-23,false,0,0,0
287e6ed7-d5c4-384e-b05c-a192485120cb,2026-06-23,false,0,0,0
28cba5c0-c834-3c34-900a-9d6772fd9c30,2026-06-23,false,0,0,0
29513ef6-a0f9-30aa-b2a3-e67dd9c50f2d,2026-06-23,false,0,0,0
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-06-23,true,4,9,4
2a367cc3-cd10-3636-afde-496c005f90f9,2026-06-23,false,24,36,16
2b3c346c-5f49-3232-be35-3443261527b0,2026-06-23,false,0,0,0
2bf4e90b-5fb4-3eb6-92bd-c21ab46e7639,2026-06-23,false,0,0,0
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-06-23,false,0,0,0
2fd79494-a377-3a29-a882-b11802cfee0c,2026-06-23,false,0,0,0
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-06-23,false,0,0,0
2fe9cfc5-7b82-3db6-a301-cee9e440ba85,2026-06-23,true,10,16,10
323a2cac-7231-3d1b-90b0-babcb0cf55ba,2026-06-23,false,0,0,0
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-06-23,false,0,0,0
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-06-23,true,3,6,2
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-06-23,false,0,0,0
36609ac4-6206-306e-8839-af98e2ad9c27,2026-06-23,false,6,10,4
36f0982a-ff58-3c66-9847-439d640e7d96,2026-06-23,true,8,12,2
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-06-23,true,4,4,3
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-06-23,false,0,0,0
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-06-23,true,3,8,6
3c828a67-8a44-3a18-a2db-213948c73e01,2026-06-23,true,4,6,1
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-23,true,14,29,6
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-06-23,false,2,4,0
3f3adad3-22df-3188-a572-bab43c8f0258,2026-06-23,true,10,22,6
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-06-23,false,0,0,0
423348ca-0838-3372-a616-b4cda0468666,2026-06-23,false,11,24,4
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-06-23,false,5,13,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-06-23,true,6,10,2
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-06-23,false,1,1,0
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-06-23,true,21,33,9
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-23,true,7,19,5
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-06-23,false,0,0,0
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-06-23,false,1,4,0
478397e7-2594-393d-861c-99bd6dbecb57,2026-06-23,false,0,0,0
48a891ca-8770-3a95-9414-af5bad034e5a,2026-06-23,false,0,0,0
48d69815-2eb5-3bb9-a39b-cbe1ceb52e99,2026-06-23,false,11,23,7
4a7af055-4d5f-39bf-b0a0-3e957abd6b60,2026-06-23,false,0,0,0
4b3616f0-ccf1-31e3-810e-f668c2042b23,2026-06-23,false,0,0,0
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-06-23,false,4,10,2
4c8688bb-e063-39d5-af44-f884b8b1b22f,2026-06-23,false,0,0,0
4c9d57d4-cc8e-3ffa-a7a2-954c71ef5235,2026-06-23,false,0,0,0
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-06-23,true,6,12,4
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-06-23,false,11,17,3
4d8e0306-9402-312c-8735-520e75542ddf,2026-06-23,false,0,0,0
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-06-23,false,3,5,2
4f630062-21f6-3266-9acd-c0827dbf5c05,2026-06-23,false,0,0,0
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-06-23,true,2,4,1
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-06-23,false,0,0,0
509c1fe7-94b1-311d-9fd0-979b350e4d61,2026-06-23,false,0,0,0
50be9c42-1c4b-3493-a07c-ffe59fd8491c,2026-06-23,false,0,0,0
5114ffa9-76f5-3ba1-a764-aa44579d3aed,2026-06-23,false,0,0,0
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-06-23,false,0,0,0
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-06-23,false,16,37,14
525519ab-5701-3792-8bdb-c46a264d9b63,2026-06-23,true,2,9,4
52640a3d-22e2-3399-b4f7-aeeb5f284536,2026-06-23,false,0,0,0
5498a54c-7cf2-3cbb-85d5-1078aa3be4a7,2026-06-23,false,0,0,0
54de7dbc-3f9b-3702-b677-fee85da6201d,2026-06-23,false,0,0,0
55ad8c29-20dc-320f-8c21-ac3dfd7685ea,2026-06-23,true,15,27,8
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-06-23,false,0,0,0
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-23,false,2,5,2
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-06-23,false,0,1,1
57437979-1053-38bc-8abf-3f9eba7ffc49,2026-06-23,false,0,0,0
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-06-23,false,0,0,0
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-06-23,false,0,0,0
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-06-23,false,0,0,0
591e07f6-72df-366d-a512-d5ee900f7c15,2026-06-23,false,0,0,0
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-06-23,true,2,3,2
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-06-23,false,0,0,0
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-23,false,0,0,0
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-06-23,true,14,22,7
5d6ffe35-085b-3fc0-abf7-9f02a5c4fb33,2026-06-23,false,0,0,0
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-06-23,false,3,7,0
5e3944b2-ebae-3f0f-9a92-b3fe6feac3a0,2026-06-23,true,8,11,3
5f76ba6d-1bf0-3e51-b2e4-3a6d19bc39b9,2026-06-23,false,0,0,0
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-06-23,true,14,27,13
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-06-23,true,11,16,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-06-23,false,6,8,2
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-06-23,false,0,0,0
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-06-23,false,0,0,0
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-06-23,false,3,5,3
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-06-23,false,6,12,8
6b3330d9-5d0e-3837-aa46-e24936a10db4,2026-06-23,false,5,10,1
6c846031-433a-341b-99fa-c015b0cb38ef,2026-06-23,false,0,0,0
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-23,true,19,33,9
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-06-23,false,0,0,0
6ff1e3af-80cd-3580-af93-50f7bd0850de,2026-06-23,false,0,0,0
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-06-23,false,0,0,0
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-06-23,false,0,0,0
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-23,false,0,0,0
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-06-23,false,0,0,0
75b45819-0131-3505-a67e-213e6e87963f,2026-06-23,false,4,5,1
75be5782-378c-39b7-8d80-e4225331c478,2026-06-23,false,0,0,0
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-06-23,false,0,0,0
760b65eb-45d9-332e-bbdd-15ad2c3223bc,2026-06-23,false,0,0,0
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-06-23,true,19,33,10
781a0729-d247-332a-a718-196cd4f0844f,2026-06-23,false,0,0,0
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-06-23,false,0,0,0
7a7af6a0-86f2-31f0-bb17-7e3d8de4ba8a,2026-06-23,false,0,0,0
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-06-23,true,1,2,3
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-06-23,false,0,0,0
7c23dbff-03d3-3e28-aa54-5f8960222244,2026-06-23,false,3,7,1
7f426754-4ea5-368b-9dba-da1364040455,2026-06-23,false,0,0,0
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-06-23,false,16,44,10
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-06-23,true,6,9,3
7feb497b-3ee8-39fa-9cfd-72a898f4cf47,2026-06-23,false,0,0,0
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-06-23,false,0,0,0
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-06-23,false,0,0,0
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-23,false,9,19,5
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-06-23,false,0,0,0
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-06-23,true,9,13,3
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-06-23,false,0,0,0
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-06-23,false,0,0,0
84851a10-43f1-3fc8-a358-06f529f15c33,2026-06-23,true,12,18,3
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-06-23,false,0,0,0
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-06-23,false,0,0,0
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-23,false,6,13,1
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-06-23,false,0,0,0
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-06-23,false,0,0,0
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-06-23,false,0,0,0
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-06-23,true,6,7,3
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-06-23,false,0,0,0
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-23,false,0,0,0
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-23,true,20,31,10
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-06-23,false,12,27,9
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-06-23,false,0,0,0
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-06-23,false,0,0,0
911d2093-d19c-3f31-815c-a2815fcd3901,2026-06-23,false,0,0,0
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-06-23,true,3,3,2
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-06-23,false,0,0,0
92de990d-30ce-38da-ad78-86a4a56c065b,2026-06-23,false,0,0,0
93084763-350e-35f7-b44a-a8feafbcfe6e,2026-06-23,false,9,16,4
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-23,false,0,0,0
949ebf54-2340-343d-959a-0f34372577da,2026-06-23,false,0,0,0
956008d9-c7c8-3450-a799-ccd802fc2078,2026-06-23,false,4,5,2
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-23,false,0,0,0
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-06-23,false,0,0,0
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-06-23,false,0,0,0
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-23,false,0,0,0
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-06-23,false,1,4,0
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-23,true,7,16,1
98b357c6-e458-3b53-bc66-c80eb105e3cf,2026-06-23,false,0,0,0
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-06-23,true,12,25,10
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-23,false,8,10,2
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-23,false,19,33,7
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-06-23,false,0,0,0
9c2b569e-d3f4-3c78-a57e-4d73687d2dc2,2026-06-23,false,0,0,0
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-23,false,4,7,2
9d4e9d75-07dc-3cf6-999a-9fb34aad5110,2026-06-23,false,0,0,0
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-06-23,false,0,0,0
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-23,true,14,21,3
a06461db-ef00-3481-9827-c829471e7245,2026-06-23,false,0,0,0
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-23,false,7,8,1
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-06-23,false,0,0,0
a167374c-1035-3668-9993-ee206522a925,2026-06-23,false,2,4,1
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-06-23,true,1,2,2
a2c7f30a-a765-3820-af7f-dbf67c4ba83a,2026-06-23,false,0,0,0
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-06-23,true,8,14,3
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-06-23,false,4,8,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-23,false,0,0,0
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-06-23,false,0,0,0
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-06-23,true,5,8,2
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-06-23,false,0,0,0
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-23,true,9,19,4
